Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Honduras,HND,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,49.062
"Hong Kong SAR, China",HKG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.098961317261836
"Hong Kong SAR, China",HKG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,6.17058195458318
"Hong Kong SAR, China",HKG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,0.953922818394398
"Hong Kong SAR, China",HKG,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,89.4275080321983
"Hong Kong SAR, China",HKG,Trade (% of GDP),NE.TRD.GNFS.ZS,350.679705044448
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,46109.2299946609
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,344943149590.058
"Hong Kong SAR, China",HKG,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,66.422
Hungary,HUN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.39049607849563
Hungary,HUN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.389440000945
Hungary,HUN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,17.3162893101126
Hungary,HUN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,56.6269336099319
Hungary,HUN,Trade (% of GDP),NE.TRD.GNFS.ZS,155.483814998738
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,16125.6094085407
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,157227094449.074
Hungary,HUN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,65.234
IBRD only,IBD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.52031797149038
IBRD only,IBD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,33.6642163767738
IBRD only,IBD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,21.2197133083683
IBRD only,IBD,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,56.2336431851253
IBRD only,IBD,Trade (% of GDP),NE.TRD.GNFS.ZS,45.9377991948182
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,6177.52639548107
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,30066587396556.6
IBRD only,IBD,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,48.1574428494237
Iceland,ISL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.64162657723006
Iceland,ISL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.1444621374106
Iceland,ISL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.86371203280296
Iceland,ISL,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,65.1880742908171
Iceland,ISL,Trade (% of GDP),NE.TRD.GNFS.ZS,68.0152404548948
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,58848.41812446
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,21565767851.144
Iceland,ISL,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,82.176
IDA & IBRD total,IBT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.41649645968764
IDA & IBRD total,IBT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,33.1450293841134
IDA & IBRD total,IBT,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,20.6359946710507
IDA & IBRD total,IBT,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,55.5668417885109
IDA & IBRD total,IBT,Trade (% of GDP),NE.TRD.GNFS.ZS,45.8150865927072
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,4901.5693044329
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,32484256023829.4
IDA & IBRD total,IBT,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,48.4583111125412
IDA blend,IDB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.3015460313282
IDA blend,IDB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.3647980877229
IDA blend,IDB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,11.9179806254075
IDA blend,IDB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,49.175314499978
IDA blend,IDB,Trade (% of GDP),NE.TRD.GNFS.ZS,..
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,1722.41776970966
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1003544540837.38
IDA blend,IDB,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,43.142370920845
IDA only,IDX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.4055923163065
IDA only,IDX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.1692541482574
IDA only,IDX,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.5784765943126
IDA only,IDX,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,46.1966277568513
IDA only,IDX,Trade (% of GDP),NE.TRD.GNFS.ZS,47.0727249834328
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,1200.24907060145
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1413399718720.79
IDA only,IDX,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,52.4346559080538
IDA total,IDA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.6030367799262
IDA total,IDA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.5860100368102
IDA total,IDA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.3939945466624
IDA total,IDA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,47.4191379744905
IDA total,IDA,Trade (% of GDP),NE.TRD.GNFS.ZS,43.5467798349943
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,1373.08761747871
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2416944259558.17
IDA total,IDA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,49.4139928371302
India,IND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.635531272118
India,IND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.0202542447043
India,IND,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.1245873644112
India,IND,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,48.0681034898611
India,IND,Trade (% of GDP),NE.TRD.GNFS.ZS,37.8041253620075
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1913.21973278751
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2671595405986.86
India,IND,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,24.242
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.6984142796138
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,38.2383937187942
Indonesia,IDN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,19.8664218856304
Indonesia,IDN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,44.4134399516292
Indonesia,IDN,Trade (% of GDP),NE.TRD.GNFS.ZS,32.9721754003528
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,3895.61815200225
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1059054842698.48
Indonesia,IDN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,55.459
"Iran, Islamic Rep.",IRN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.2129981052409
"Iran, Islamic Rep.",IRN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,36.1405561421958
"Iran, Islamic Rep.",IRN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,21.1394869566356
"Iran, Islamic Rep.",IRN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,49.19528089213
"Iran, Islamic Rep.",IRN,Trade (% of GDP),NE.TRD.GNFS.ZS,43.8101646870977
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2746.41948317956
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,239735486745.704
"Iran, Islamic Rep.",IRN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,15.112
Iraq,IRQ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.08867413280785
Iraq,IRQ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,39.9040971227148
Iraq,IRQ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2.58842726215266
Iraq,IRQ,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,54.8196486534035
Iraq,IRQ,Trade (% of GDP),NE.TRD.GNFS.ZS,57.7423161685355
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,4251.33725272808
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,180924091442.953
Iraq,IRQ,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,11.597
Ireland,IRL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.9233122585101
Ireland,IRL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,37.6385554930621
Ireland,IRL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,34.1681871477732
Ireland,IRL,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,56.35790629709
Ireland,IRL,Trade (% of GDP),NE.TRD.GNFS.ZS,247.059718760882
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,85973.0884875501
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,428608687830.239
Ireland,IRL,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,66.218
Isle of Man,IMN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.372633924187371
Isle of Man,IMN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,8.88444589020917
Isle of Man,IMN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2.44206796867328
Isle of Man,IMN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,91.7720365744378
Isle of Man,IMN,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,79530.6054839665
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,6684229268.50545
Isle of Man,IMN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..
Israel,ISR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.31645049038765
Israel,ISR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.1404458065216
Israel,ISR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,11.1676745052596
Israel,ISR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,71.8157464928973
Israel,ISR,Trade (% of GDP),NE.TRD.GNFS.ZS,50.9608009845713
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,44846.7915954816
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,413267669231.522
Israel,ISR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,67.645
Italy,ITA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.00818689752076
Italy,ITA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.5589284581311
Italy,ITA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.5943890821783
Italy,ITA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,66.8991015023839
Italy,ITA,Trade (% of GDP),NE.TRD.GNFS.ZS,55.2657057698714
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,31922.9191626183
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1897461635591.91
Italy,ITA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,55.05
Jamaica,JAM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.6832359903362
Jamaica,JAM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.3912395369836
Jamaica,JAM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,7.95270594551504
Jamaica,JAM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,59.7396040932866
Jamaica,JAM,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,4897.26475034653
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,13812421803.4084
Jamaica,JAM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,62.149
Japan,JPN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.0280803083165
Japan,JPN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.9935453281354
Japan,JPN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,20.0003932608447
Japan,JPN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,69.4774676376005
Japan,JPN,Trade (% of GDP),NE.TRD.GNFS.ZS,31.3679689783974
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,39986.9286287091
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,5048789595589.43
Japan,JPN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,73.344
Jordan,JOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.64657447164546
Jordan,JOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.5538100159112
Jordan,JOR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,17.1472019841126
Jordan,JOR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,61.7764845713797
Jordan,JOR,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,3998.67313829235
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,43700383098.5916
Jordan,JOR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,15.866
Kazakhstan,KAZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.3912826934481
Kazakhstan,KAZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,33.0977971542858
Kazakhstan,KAZ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.0725321801007
Kazakhstan,KAZ,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,56.1027808941057
Kazakhstan,KAZ,Trade (% of GDP),NE.TRD.GNFS.ZS,57.0264423660931
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,9121.63640904156
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,171082365861.423
Kazakhstan,KAZ,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,73.028
Kenya,KEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.7027261604451
Kenya,KEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.4002876322786
Kenya,KEN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,7.59983835849882
Kenya,KEN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,53.9774355183867
Kenya,KEN,Trade (% of GDP),NE.TRD.GNFS.ZS,27.2363493658931
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1936.25075454374
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,100657505750.545
Kenya,KEN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,71.767
Kiribati,KIR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.4833926278798
Kiribati,KIR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,9.91876860394411
Kiribati,KIR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,4.43728197563752
Kiribati,KIR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,67.7990817731678
Kiribati,KIR,Trade (% of GDP),NE.TRD.GNFS.ZS,95.3488372093023
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,1403.99385262696
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,177553274.584763
Kiribati,KIR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..
"Korea, Dem. People's Rep.",PRK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
"Korea, Dem. People's Rep.",PRK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
"Korea, Dem. People's Rep.",PRK,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..
"Korea, Dem. People's Rep.",PRK,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..
"Korea, Dem. People's Rep.",PRK,Trade (% of GDP),NE.TRD.GNFS.ZS,..
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,..
"Korea, Dem. People's Rep.",PRK,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,77.036
"Korea, Rep.",KOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.76572048133322
"Korea, Rep.",KOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,32.5381602000323
"Korea, Rep.",KOR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,24.7802807011107
"Korea, Rep.",KOR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,57.0075212052066
"Korea, Rep.",KOR,Trade (% of GDP),NE.TRD.GNFS.ZS,69.0340450909562
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,31721.2989141857
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1644312831906.17
"Korea, Rep.",KOR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,59.179
Kosovo,XKX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.36200975780916
Kosovo,XKX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.5584566251826
Kosovo,XKX,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.3520694216819
Kosovo,XKX,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,47.6378853925556
Kosovo,XKX,Trade (% of GDP),NE.TRD.GNFS.ZS,75.6080171280001
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,4310.9340020057
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,7717145217.81247
Kosovo,XKX,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..
Kuwait,KWT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.457473273148835
Kuwait,KWT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,45.4263566498343
Kuwait,KWT,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,6.60708554755725
Kuwait,KWT,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,69.0580617313884
Kuwait,KWT,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,24297.7108020951
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,105948807280.731
Kuwait,KWT,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,48.552
Kyrgyz Republic,KGZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.1696556730884
Kyrgyz Republic,KGZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.9042468476068
Kyrgyz Republic,KGZ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.1575269592111
Kyrgyz Republic,KGZ,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,50.6891009156643
Kyrgyz Republic,KGZ,Trade (% of GDP),NE.TRD.GNFS.ZS,..
